ExerciseDays,BMIPercentile
5,75.42432038
2,52.22408981
0,87.01278959
0,72.98083347
0,99.47302266
0,47.49270385
0,9.166422739
0,94.89706786
0,90.73511821
5,92.40844015
1,85.0778139
0,36.41834536
7,89.28907984
5,99.10432766
7,98.9510267
3,99.20593616
5,68.08272065
6,93.82512955
7,93.16153694
0,97.35910719
4,30.9243125
7,89.0638934
7,47.61210954
1,34.21717792
0,95.64556954
2,65.77006316
4,90.26171279
1,97.85767668
4,31.72624599
2,98.06460833
5,59.84743653
3,83.35027142
0,39.14343244
1,54.47224317
7,26.33576132
0,98.54103934
7,63.63789679
0,42.18686522
7,69.86952348
7,70.34312509
2,42.79220671
0,97.00752281
2,96.85746532
0,57.43872869
0,76.17136869
0,94.56618555
0,99.91988027
1,99.49405991
3,92.84632248
3,11.97711072
6,89.41561251
3,98.33058971
0,34.21869952
0,36.46577286
0,92.46401627
0,0.628303164
2,0.799484398
3,42.9484965
2,31.95457566
0,94.73973198
0,45.29045811
0,0.260110445
7,49.74876016
7,94.63635277
6,94.58352645
7,96.96440731
0,27.90530303
2,97.20800873
2,61.81583233
0,33.80347656
0,98.79739904
0,89.18013144
3,93.38093618
2,55.2253558
0,21.9624896
3,92.41928342
4,99.65547941
5,65.30327963
0,96.23617059
1,84.10727673
3,92.27855416
2,98.98210984
7,78.44672535
0,98.01475489
6,87.39539654
7,56.25019224
0,99.06000925
6,14.4149222
2,38.13969216
0,88.12171373
0,97.25191593
0,99.13254977
0,99.33105185
7,58.54997123
3,90.71004354
3,49.83256354
5,98.84474576
3,47.1601248
2,27.95943151
6,38.77914215
1,49.07165942
0,69.91124718
0,99.59063938
3,97.97137049
3,99.63902042
7,53.94181341
6,41.98150796
1,68.38112974
0,53.24794021
1,88.08579404
3,99.6063196
1,81.83304224
7,87.89933447
5,58.167767
0,99.82303067
1,99.33064261
1,87.19251087
1,60.68536372
7,69.83564514
0,99.43031637
6,81.57298816
7,66.2563695
0,66.72581086
1,96.24926485
2,81.37544358
2,62.34594798
3,56.79061795
5,94.86641154
7,94.63280144
7,62.18674919
0,99.029963
0,94.82910931
0,45.1520129
5,98.00079597
4,45.71374899
4,93.56042966
1,72.13833601
0,96.73596955
7,98.18278369
0,99.70193491
4,3.163642944
0,98.50377245
4,96.75003092
0,94.0529025
1,5.451864664
0,42.92399714
0,87.19251087
0,10.51649662
0,85.0778139
1,3.662930843
0,30.70445124
2,97.36937997
0,55.79291405
7,99.18517569
7,12.85383669
2,99.71425149
3,97.43758591
7,44.87060316
3,8.365350142
6,87.52975421
7,50.73854356
1,93.42294073
5,96.34581803
0,70.31917473
4,54.73177724
0,26.58404874
7,72.79561651
0,85.86746891
7,89.11420121
5,94.58699394
7,99.70557144
0,74.34578782
0,76.56851833
0,80.25071672
7,95.78822484
5,81.02041569
0,75.61053574
0,23.42262241
0,87.74086173
0,94.29536872
7,91.43711707
1,71.3714958
0,57.95910476
0,89.23253452
4,57.23154694
4,8.447500337
6,55.7534678
0,3.317083177
0,66.62027906
7,55.88270128
0,99.11119377
0,70.53703586
1,83.57367457
2,77.20364961
0,73.28011132
0,68.61475199
0,19.19356657
0,95.96968872
0,22.58222028
6,72.36921722
2,98.08572513
2,29.30611454
0,40.05564445
4,50.50283383
2,95.35210358
0,49.99484438
2,98.91559123
6,69.7034191
0,86.31896631
5,41.48406277
7,2.50414683
2,98.33334624
5,12.02023078
0,5.925424048
0,81.07986622
1,43.53539984
5,28.28403955
0,2.376856943
4,62.34594798
2,58.2330153
5,98.00807952
4,87.4463047
0,95.19034603
6,98.28941691
4,74.10960037
0,79.37279924
5,94.18563779
5,44.08210307
0,6.549892023
7,26.68936925
5,87.16521278
0,91.06640478
5,96.53523261
6,48.32468565
4,76.53240342
3,93.60779165
7,5.692348991
3,90.07760085
0,49.0050896
4,44.48848749
7,58.167767
1,68.33176627
0,53.56656078
7,35.20622619
1,10.130113
4,73.89402899
1,87.3464244
6,43.7908813
7,98.95719794
6,50.41309274
1,96.13778319
2,46.91602522
1,96.31334391
2,51.97419472
2,56.52032716
2,41.98150796
7,96.073651
0,20.78050138
1,80.08049978
0,97.37670064
2,92.37266985
2,51.62074
0,77.86602504
0,8.398714422
3,75.59564792
0,76.1728684
2,53.72464598
0,10.30443836
1,78.57310447
0,56.73203128
1,46.53516307
7,84.03195797
0,82.22768082
1,76.82307269
5,6.655533385
0,78.75181773
5,7.324632827
3,41.76200357
3,87.36289335
5,29.36620695
5,86.27089853
7,15.02405323
5,59.36187206
5,67.33594521
2,30.67625774
7,38.18531901
4,72.47803563
7,92.38289452
5,98.50299614
7,67.67090926
7,34.59472541
1,98.04338304
4,99.84953978
0,53.41072871
3,78.86617896
0,54.04791735
3,75.92774157
7,90.06979532
5,95.88643657
7,35.43738756
3,67.85584641
5,48.21839695
2,63.79127104
2,35.49137813
3,24.20501231
2,57.42808938
0,30.29781056
6,78.01416162
4,51.94253967
0,54.93952038
7,86.15842733
4,78.58439332
7,79.81648603
2,33.0342922
0,62.47075585
5,96.15506264
2,19.66638439
2,8.680875488
1,77.19065117
2,88.18931981
5,88.60699523
7,61.77258749
0,84.50209709
7,90.63878637
5,86.77254657
0,99.41923944
6,25.61355879
3,95.53785308
4,84.51397897
1,99.029963
0,53.20245682
5,67.16680562
0,82.26307439
2,83.63868449
2,36.0477335
1,43.92795187
1,9.269721952
0,98.83957095
7,3.864754635
1,10.130113
3,96.54854112
5,44.91365764
3,28.81386159
1,48.32468565
2,89.05760213
1,64.30723303
0,89.17552609
0,40.55138048
1,82.76557777
5,98.00783883
0,33.66779009
2,76.16361312
3,63.82818629
5,86.06465377
7,81.57660666
0,84.19463662
0,31.67843907
5,57.42808938
4,98.42764226
1,43.5483394
3,33.66779009
7,54.04141112
7,71.52922262
0,72.0180018
2,41.69642287
7,13.38961565
7,70.79270495
3,59.25717958
1,67.52847944
0,50.95276905
5,94.43288682
2,95.68925253
0,80.1306852
0,60.59393258
0,24.7571985
7,79.52427005
5,97.21723796
1,80.05711002
4,31.95457566
0,99.45075432
7,44.48259954
5,77.81153178
2,83.86652792
7,18.31768251
7,89.36336731
5,59.97282837
1,84.62919716
5,87.65979453
5,48.32468565
5,41.49272193
2,23.48138173
5,50.6520541
5,12.85383669
7,55.18146429
4,64.22682777
1,65.2420533
7,47.9840088
3,4.013791725
5,11.91054027
5,63.00335407
7,19.83792515
4,22.00897479
5,66.72581086
0,20.16159882
0,24.92124987
3,25.01115187
6,62.18674919
0,48.18499756
5,38.13156894
4,17.33603611
1,79.81648603
7,23.52098729
7,47.57670396
7,61.78523973
0,66.08825915
7,83.06926617
2,88.95240548
4,94.22723364
2,77.04936127
5,28.59746673
1,29.7578994
3,90.83906742
7,38.60495566
5,67.02228158
0,93.68005657
5,62.34594798
0,41.98150796
6,43.00453896
7,47.57670396
5,69.91124718
0,0.260110445
3,58.89885354
2,21.89069518
0,50.9578953
7,56.4762692
1,25.04857867
3,51.77995186
6,11.91054027
7,31.37615111
7,62.64948057
2,8.92763896
3,53.56656078
5,25.61355879
2,1.112300577
7,96.30035002
6,56.7549496
5,21.08701585
0,41.86935632
7,14.81753874
0,95.67025067
0,97.82278208
7,60.52327398
4,97.96042161
0,57.0210877
0,41.86935632
4,68.8956969
6,13.02100074
7,62.64948057
5,60.76861032
2,84.20292204
0,90.96864251
3,97.13310525
7,66.5318241
1,20.15081078
0,23.56629787
2,44.74611168
7,63.80712395
1,56.70374023
6,17.80721947
5,37.57997923
7,48.21839695
7,89.78692125
7,65.31513573
7,61.87699019
5,30.29781056
4,37.69752711
4,30.2601081
7,70.07852644
6,50.11612649
0,50.87045271
5,41.16151426
6,51.94450967
0,83.03210906
2,82.18267485
7,25.56692339
1,15.52368583
3,67.73802914
7,64.62836913
6,91.47557042
3,19.43625279
5,98.70062105
7,75.69056427
0,74.41879277
5,27.78101262
0,63.18671378
4,98.47587679
2,99.28265952
1,98.25781037
0,98.93438618
0,39.50160004
7,89.97192065
1,87.68662103
0,51.7091278
7,35.74194696
0,68.85523045
2,94.79049664
0,23.68951218
4,92.67158438
7,84.16819767
0,58.87622836
5,90.5075659
1,94.81219197
4,70.69692891
0,63.94021415
3,99.44346597
7,14.23720715
4,7.43365761
1,56.78007284
3,54.40819125
5,93.71983177
2,96.23617059
0,8.572778087
0,67.38519263
0,69.86952348
0,62.8727162
3,80.25071672
7,98.93345772
2,81.02041569
0,47.49270385
1,74.58652474
2,68.84401729
1,26.20002495
5,73.74393215
5,39.55289509
1,98.87584112
7,67.33594521
0,55.79291405
1,27.90530303
1,20.56260973
3,97.11756956
7,40.07525181
2,98.08829007
0,7.200885993
5,42.12549278
7,31.69146229
0,50.14851643
4,71.17867121
4,80.36346566
0,92.41723414
0,77.99562031
7,84.16819767
0,28.80115886
0,75.01704032
0,53.65661966
7,28.59690405
1,33.68104796
3,28.36149003
3,55.25522575
0,45.31791625
4,65.88575167
7,56.52032716
1,70.79270495
0,78.57310447
5,37.95309013
5,66.95017509
3,37.55228267
0,73.74393215
1,72.60095123
0,31.78001777
1,75.33868991
0,68.25363425
2,47.58022949
5,84.98193234
1,72.36104809
3,54.63077194
7,85.93465272
0,25.76611637
0,98.3543785
3,64.26150224
5,87.50167897
7,51.81620854
3,15.11514409
2,97.68917858
2,47.34504266
7,94.70532232
2,95.11017665
0,95.26277833
1,88.19401121
0,2.73495916
0,71.29500733
0,94.18182268
1,77.58573154
7,32.65896145
0,44.29519256
1,91.62750524
2,89.73469411
3,79.23676026
2,75.31505964
0,77.3798864
1,80.50659742
0,93.13918876
0,86.77254657
0,47.49270385
0,36.04892235
0,88.3645649
0,97.76047563
3,64.73433168
0,96.86355017
0,69.49743828
0,35.66865835
7,6.480710021
4,76.24332933
0,82.06106873
1,95.58029366
3,48.05850021
0,84.79922772
5,88.77423104
0,94.14135345
3,94.01746926
7,93.28665536
3,67.56003719
3,98.7537901
6,78.52962614
0,19.95310743
5,95.58149175
0,95.17442469
0,92.7189044
1,68.33176627
7,2.116976511
2,79.92192149
0,89.53941152
0,91.84759495
1,97.4820481
0,95.64615527
0,82.389679
5,80.39488486
5,74.26220694
0,97.88467832
0,54.29146197
0,0.613231824
7,15.11514409
2,93.79838032
5,53.24794021
1,17.21244391
5,3.04531941
0,68.73980755
7,54.76825471
7,32.35454194
7,92.1853654
4,43.19281437
0,26.6755441
1,71.86076545
2,77.33506155
3,74.42424318
0,19.38451665
2,96.57697985
0,62.8727162
0,77.20364961
2,13.53750567
2,2.965664302
4,99.15906287
0,33.65433226
0,15.83870002
2,12.35928755
0,88.20397841
7,49.0050896
1,31.69146229
0,3.548745995
5,96.13778319
0,57.7634963
0,81.34442212
6,53.35115646
0,63.38440415
0,60.44858317
1,76.17136869
0,95.54007992
0,86.05632028
0,32.74319281
2,86.68831688
5,47.08035521
0,83.64620288
0,85.9657027
5,81.80727095
5,61.5676942
2,80.45814115
0,96.23453019
1,51.94450967
7,71.97054099
7,83.30894196
2,1.16653268
3,93.85646466
0,37.00688122
0,28.98177412
2,40.43646118
7,55.25522575
5,16.01481832
7,99.25075881
4,60.9709885
6,90.56837039
7,63.65662642
1,83.81890611
3,70.11803045
3,21.67031209
0,98.27574094
3,79.92192149
7,19.66638439
2,32.93493989
6,77.04936127
2,67.00407505
4,93.5776631
0,82.7114493
3,94.32496776
3,4.324742377
2,92.85720138
7,35.32804427
7,97.64503004
7,69.9574235
0,41.22700408
7,60.05460846
3,36.68936176
0,31.25098585
7,57.31734359
7,57.31734359
7,69.87171391
0,49.88343043
3,47.57670396
0,95.26019624
0,72.61830133
1,25.09923397
6,77.00916842
2,69.43321006
7,66.95017509
5,17.14466167
3,95.52931923
0,75.73428595
7,85.28284082
7,66.66766598
0,77.00916842
4,24.7571985
3,42.59466921
0,25.61355879
0,62.19393818
6,74.16259684
1,79.71974875
3,36.79918713
1,33.59354167
6,71.94732334
5,54.63077194
6,66.74525704
7,78.40282552
3,68.08274542
7,79.93333423
2,87.16521278
2,92.73650355
7,75.05201211
3,90.8391336
1,47.52350758
7,70.27382654
5,20.41671842
1,83.19147902
4,35.48942561
5,44.931268
6,59.68728382
6,49.54884889
3,61.98778257
2,27.78101262
0,87.52960981
6,32.65896145
5,30.29781056
3,35.19576612
4,13.56097159
7,81.28606112
0,23.72484314
6,44.3547711
7,57.60270767
0,97.76047563
1,55.25522575
6,33.90171182
6,75.77020513
3,77.20364961
0,56.7549496
0,14.85540624
6,29.97173088
2,13.53750567
0,8.398714422
7,84.25460359
3,38.53470375
7,87.51636498
6,90.17712208
0,55.79291405
7,91.51384436
6,73.30661232
0,14.65283658
2,35.70830555
2,98.17645843
5,51.7428672
5,60.67838341
6,31.95457566
5,23.56629787
4,87.12890032
0,90.37184496
7,45.71374899
0,41.48406277
5,10.66955428
7,41.63382054
7,6.87714581
3,68.60567501
2,6.932518579
7,41.37528523
3,88.13215349
3,89.78692125
7,23.90166614
5,42.35560365
5,60.47847891
2,68.81281941
2,23.90166614
5,66.58024971
4,64.48479627
0,55.49169732
2,92.76540444
5,36.28455135
0,65.88789673
2,99.09823798
6,80.59668985
3,85.2749939
7,86.21712684
0,31.07256054
2,99.02969173
5,93.98925052
5,86.49394929
5,24.09916308
3,94.58352645
7,98.76650545
1,42.28388655
2,98.24531493
7,33.86369686
0,92.15061128
0,93.16295097
7,85.8509833
0,98.16865107
5,74.69115727
4,66.99718709
0,48.05850021
1,13.9696424
0,42.06321618
2,67.35690955
7,47.13837771
7,73.05961868
7,79.68545682
5,52.08583923
6,72.03344585
0,79.67120611
5,89.6840555
0,3.548745995
0,9.226937862
3,78.8652418
0,67.03684366
0,95.16477977
4,96.53495056
6,29.69965869
4,45.29941242
0,97.9086358
0,55.79291405
5,25.95924631
0,62.69465422
0,9.166422739
3,47.13225379
0,70.21684634
5,76.30829809
4,16.77923646
2,90.27931362
1,91.78639402
3,68.80335871
2,98.48215744
4,79.66153065
5,92.44021606
2,13.40735768
5,92.53251623
0,45.71374899
7,53.24794021
7,83.57086706
3,90.83184734
6,94.36688785
7,80.10329033
4,67.1343223
3,61.17255793
7,78.31747374
1,73.34615457
6,53.50194471
2,37.25949068
0,69.84285364
0,90.05873305
4,35.93437682
7,81.32008459
0,8.934316669
0,99.35762909
1,89.82347469
1,53.6985542
0,98.57848685
0,89.23253452
3,63.97414542
1,36.46577286
1,68.0682032
6,52.22408981
3,41.86935632
3,43.19281437
0,62.71457269
1,37.60087813
0,98.70126143
0,64.2100524
1,38.53470375
2,58.54997123
5,90.33036536
5,58.54997123
7,76.63590883
5,38.18531901
4,64.9623322
7,83.86594073
0,50.27447135
0,16.01481832
0,77.43637316
7,76.28817411
2,84.67610222
0,73.92695074
0,75.19016686
2,90.83906742
7,85.37984953
4,56.79061795
0,33.66779009
0,78.85919128
0,90.63414561
0,82.19258456
7,85.71224216
0,5.259849103
0,40.43646118
4,33.95463725
7,85.24612213
0,87.1621065
2,38.68988246
0,87.66542983
0,2.376856943
2,45.37329807
2,74.42424318
7,52.12369341
0,17.57936474
3,45.29941242
5,80.05711002
0,80.97504778
3,87.12890032
7,88.10213665
3,36.67117542
1,87.46239785
3,72.22436715
6,74.20425736
1,57.85683861
2,98.92811599
1,97.72309608
3,48.66934789
7,45.06024111
5,70.9230108
7,72.66703407
2,60.75872902
0,89.78692125
7,30.54443285
2,58.09322257
0,64.48479627
0,74.18674572
5,81.20841596
4,84.19463662
0,81.16568453
4,58.8744133
1,83.95952719
6,66.16040353
2,95.12950717
2,33.66779009
3,77.17514356
7,93.99215342
7,35.74194696
3,31.37615111
3,41.37528523
4,79.57774669
3,95.02826581
1,7.032419398
1,98.18278369
7,53.65951294
1,13.25816408
7,70.84066228
2,62.95970228
6,74.22155378
1,84.71523724
2,71.79758191
2,48.82355055
0,83.07923933
4,96.62415739
2,62.19393818
5,97.76629197
1,99.3755774
6,99.38690541
4,96.98288299
7,98.35931481
2,41.76200357
0,92.28659902
5,90.98123106
4,94.73738662
6,76.74440845
3,21.16741012
2,68.33176627
7,82.63365599
0,69.42430866
7,80.98353667
4,47.57670396
0,72.86170979
6,70.57774417
2,47.57670396
1,59.84743653
0,83.93878579
0,59.20569812
7,63.18796467
0,70.79270495
3,57.60270767
0,94.68291579
7,67.65550199
0,10.29504479
3,83.39755602
7,72.36220244
0,92.48084439
4,33.25918052
0,58.68473082
0,88.08579404
1,8.127031697
5,65.19757361
4,61.69382467
2,20.7059452
3,72.21362837
2,89.95460086
0,41.5155192
2,72.95938936
4,64.96446681
3,96.05391791
2,70.79270495
3,21.83181039
6,1.741250386
3,98.72004865
5,55.76898634
7,46.18021898
0,85.03453453
3,78.13156862
3,16.98469111
4,37.57997923
4,89.52466745
7,82.37580436
2,25.01115187
2,97.54850216
2,61.11298954
7,70.75265862
3,35.75781836
7,52.22408981
1,91.76883047
0,25.42919289
0,83.70105037
4,30.25945079
6,29.08833714
3,50.96761568
2,73.35516615
0,25.61355879
6,19.45471173
0,38.28337982
1,48.21839695
7,98.95494589
1,47.57670396
0,38.60495566
4,45.74688984
0,15.09500065
3,57.31734359
4,71.88874208
4,83.65146996
0,96.97120208
0,99.25091611
1,82.0816602
5,95.04052672
4,52.96298965
7,34.66179887
5,87.3464244
1,48.91723068
0,20.2152809
2,52.59975998
0,92.43894051
3,40.28123287
0,98.58926289
7,78.63912229
2,55.0222034
0,83.06926617
0,84.65510606
2,75.39423481
3,74.18674572
3,71.79758191
3,70.7646632
5,76.17136869
4,42.35560365
3,87.3451992
5,66.74525704
7,74.10960037
3,39.46630825
7,57.78994177
2,88.52503161
3,97.65709632
7,87.43612772
5,54.38998582
7,32.7490161
3,69.54558992
5,67.85195185
4,84.29940203
0,60.14676618
1,67.57774648
0,57.60270767
3,19.12902502
0,48.05850021
1,92.54200651
2,69.5957294
0,37.60087813
2,47.65563766
2,81.20213988
2,20.76571579
1,81.84300072
3,87.36289335
7,99.40523986
3,64.3318403
0,75.39750092
0,51.7428672
7,87.39539654
2,61.12521977
7,84.62919716
2,14.38180491
2,69.42430866
7,38.68988246
3,40.79455963
7,37.53976013
4,78.39679845
2,81.07986622
4,21.32932322
2,47.57875662
4,95.94478432
6,83.03242619
1,44.42268346
2,92.09238408
0,86.12647807
2,92.89463228
5,92.14183968
2,74.16259684
3,0.567498492
6,58.18521241
3,74.79862377
7,97.89524154
5,25.04857867
5,15.54898951
0,30.79057223
0,83.39243191
1,56.52032716
4,26.06924461
5,62.7269886
0,55.50609806
1,61.69382467
0,94.93676584
3,77.81153178
2,52.47173699
2,5.856500014
6,70.95587793
4,95.72836219
3,87.83227011
5,95.52419469
2,79.30626093
2,95.72836219
1,99.05950452
0,47.24873407
6,73.71932905
0,95.52759896
2,42.90615422
7,83.8443561
3,83.87324627
7,44.68713456
0,5.692348991
0,93.133314
2,1.131970964
0,21.39839945
4,72.16135334
5,57.45496513
2,17.74504799
3,30.44393846
1,73.34132217
7,82.26307439
5,92.68923451
0,30.79057223
3,43.67494003
1,90.42668627
0,45.07027385
1,2.56681879
5,3.939542483
6,68.17556258
4,56.72044489
0,73.09109508
2,74.41919519
1,58.69524984
0,22.1628726
6,47.36951916
0,38.60495566
5,57.0210877
5,31.25098585
0,41.41226376
2,53.04799701
2,29.69965869
2,96.70157068
2,45.33714908
5,31.05604841
2,95.34570281
1,24.19083228
5,7.332472627
1,62.19393818
5,86.45744949
7,81.07986622
0,47.04174902
0,64.89755261
7,47.7153177
0,64.48479627
0,31.47941207
4,95.58384077
3,87.9197782
0,97.22300278
0,79.94873312
1,97.06117121
6,47.2681565
0,87.12890032
1,58.09322257
0,14.12190652
0,84.4582919
1,58.1206334
0,56.4762692
1,44.95264333
0,61.78523973
6,4.013791725
3,58.18521241
6,50.87045271
1,25.54426508
7,38.13156894
7,93.89286956
6,87.26940456
3,50.10948386
0,48.48588362
2,96.35800023
0,21.63321504
1,56.4762692
0,30.70445124
4,51.58725167
0,53.96737126
1,92.86681787
0,63.73246211
3,86.87757138
2,55.18146429
3,55.06915825
7,56.31514778
2,56.80243165
0,98.93356342
0,98.38539506
3,87.12890032
2,57.42808938
4,15.52806328
4,76.31024948
0,97.42156351
4,51.77995186
5,83.68644276
0,83.59949632
0,98.59515446
7,42.79220671
7,97.28977513
3,60.78130164
7,55.68597478
1,72.83662653
3,94.19146875
1,92.43021368
5,70.84066228
4,17.99896731
0,89.7600136
5,71.76398959
7,34.52856862
0,99.25695972
7,89.07168971
6,38.01409877
5,71.78970487
1,50.5995942
7,94.62482231
5,58.58364417
3,81.88567938
0,27.78101262
2,30.2601081
5,92.23837849
5,93.98925052
1,47.9840088
4,87.21796809
3,31.69146229
2,93.5524051
7,74.60880949
3,86.28807602
4,84.96007198
7,74.42424318
3,40.85216047
0,25.62543853
0,84.50209709
6,41.64225082
0,42.12549278
7,75.35975743
0,84.10727673
7,93.65518174
2,47.94528537
0,66.59603856
5,87.83227011
0,49.0050896
0,77.62486474
5,90.05873305
4,71.51246478
0,25.09923397
0,97.61282968
3,48.05850021
5,64.2100524
4,74.41879277
3,20.78050138
7,98.71313612
5,74.42424318
1,61.62522673
5,53.62901996
0,94.42898259
0,86.29768778
0,77.64230289
1,50.9578953
3,74.71972579
0,70.67451976
0,86.24134716
5,70.79270495
1,96.59822418
1,10.0980018
4,44.3348222
0,82.85855127
7,86.89670795
4,74.42424318
2,98.4709169
7,72.03344585
2,23.68951218
1,86.94086538
3,78.75181773
0,73.71563971
0,57.00752646
0,61.96169613
2,81.94224698
0,87.96821881
3,97.6796868
0,85.29469889
1,85.78892033
6,62.18674919
0,56.22159575
1,74.41879277
5,82.6502564
0,95.87732663
0,87.73497018
5,87.73497018
0,82.05508744
0,98.50226141
0,80.03451599
0,85.0778139
3,95.42945459
2,57.95910476
6,38.77914215
0,98.48866291
7,28.89083834
0,95.72836219
5,95.48741179
3,94.7692501
5,95.86987032
6,65.22758067
0,96.35684269
7,26.67157309
0,98.79634543
6,84.36156807
3,90.64350563
7,87.19812624
0,82.40076803
4,54.38998582
0,99.65296273
5,95.15545676
7,69.04651079
0,63.48927185
0,95.24491892
3,57.42808938
7,71.79758191
6,82.11890385
5,58.8744133
0,52.00817272
2,40.85194501
0,54.81893823
4,84.19463662
3,15.24215073
3,62.8727162
1,84.85291377
3,5.65843232
0,98.84356727
7,80.72337535
5,39.76467297
4,43.71047529
3,71.88874208
4,68.83070878
0,77.86602504
0,48.42401661
5,60.9983769
5,86.11772984
6,65.22205679
0,76.16361312
6,60.6842091
2,80.85855022
0,53.20245682
2,27.55647439
0,74.71972579
7,78.7304483
7,96.31334391
1,52.12369341
2,94.25583977
7,69.00760383
0,27.27216578
2,1.258522652
3,8.419523214
7,2.692564529
1,63.18796467
6,57.95910476
2,44.59680433
0,23.81912584
1,97.8857456
5,79.72713688
3,97.81969117
3,97.91616983
1,79.56062473
7,45.29941242
0,95.77294492
3,87.51636498
4,79.67120611
2,38.11680761
0,11.79596595
0,65.93660653
2,48.05850021
6,87.25000375
0,78.29127754
3,80.25071672
5,36.04892235
2,25.53707289
7,74.88770856
0,90.71004354
4,89.89889542
1,0.012446611
2,23.04928223
6,92.72243548
3,68.58082347
7,73.30661232
0,2.30621603
2,83.87324627
7,67.35761931
1,97.17203626
7,62.19393818
7,62.19393818
3,30.29781056
5,39.89788004
4,46.29997724
5,99.27575791
5,41.48252506
3,50.11612649
0,47.52350758
6,76.16361312
2,98.54819525
3,58.8744133
7,57.7634963
5,86.88318958
6,52.96298965
3,92.55508897
7,63.14078915
2,96.37862337
1,96.43469449
0,61.69742856
0,24.92124987
4,42.79220671
3,64.16336237
3,65.88575167
3,94.6470681
0,50.27447135
5,80.92561726
7,73.30661232
2,84.96612732
7,45.71292164
2,43.30369499
7,67.45640015
1,47.76568644
2,78.75181773
3,97.16639571
7,92.67341005
6,68.88518339
1,31.37615111
2,11.91054027
2,99.23886379
4,81.30574941
0,96.71597037
0,98.59515446
0,98.58714417
3,71.24517665
0,85.78892033
1,92.80500857
5,97.07453182
0,73.09109508
1,56.82844588
2,72.96409087
7,68.36172856
1,98.93974214
7,94.92173575
7,18.12467121
1,98.30381985
0,68.81598162
1,18.31768251
4,64.31389023
2,64.73433168
0,99.21377202
4,97.95495343
0,56.7549496
2,76.3857129
7,99.81526357
2,98.77152217
1,23.03885525
5,50.25810028
3,93.16295097
7,95.37465993
5,90.26393394
0,91.77475088
0,75.38267157
0,95.19914134
0,61.96169613
4,48.83263277
5,51.69947169
7,96.14980603
0,98.38539506
4,74.52457175
6,98.34389674
0,53.24794021
7,53.96737126
7,93.32922868
1,64.96446681
5,57.02874133
3,35.04876286
2,1.417936365
0,91.21357792
6,83.65146996
0,56.52032716
0,97.22669383
0,83.4914366
5,73.71563971
6,90.70856779
0,73.74393215
3,73.05961868
0,74.71972579
0,98.57045855
0,86.52052376
0,96.04149457
7,95.32824266
3,88.6731027
7,93.65518174
5,67.61531882
7,58.87622836
6,93.99215342
5,17.34490983
4,61.81583233
0,48.98596485
0,40.5504485
2,64.190758
7,62.39033084
5,89.72661081
6,98.34173836
0,88.76340535
7,47.63991712
7,49.31286868
5,50.27447135
2,87.02647953
4,96.39550438
0,67.16680562
3,92.62027788
4,21.84049156
3,90.14559912
7,90.64452032
4,0.364670184
0,25.29993613
0,94.01746926
0,75.31505964
3,35.48942561
6,97.75494821
3,75.76621161
6,61.78523973
7,17.93321779
1,16.31431911
7,86.58677976
7,14.80529816
7,81.40235683
0,90.445849
4,74.0489888
7,23.32766848
7,44.95735327
7,36.04892235
1,18.46382222
0,77.20364961
4,57.60270767
5,26.6755441
0,42.28388655
0,80.25071672
3,20.6206999
6,37.25949068
3,89.17048644
1,96.44223026
6,36.56155956
6,81.02041569
7,74.23946269
5,81.05083763
7,94.23581671
3,90.68842461
5,68.83070878
6,72.98083347
0,85.96959804
2,62.39033084
0,62.97929123
2,30.28405624
6,84.28101485
0,84.51397897
4,53.6985542
2,78.66079606
5,69.77678882
0,3.163642944
0,33.01207454
5,40.85194501
2,61.87699019
1,43.74033114
7,93.85224358
0,20.16159882
4,2.73495916
4,26.20415662
7,83.78124349
4,55.06915825
0,74.42424318
0,58.167767
6,54.76825471
1,56.67898027
7,51.77995186
1,96.59984902
7,58.87622836
4,72.36104809
2,95.78741386
6,7.907875242
5,90.10487342
5,51.00040934
7,73.87758954
7,13.37560078
3,77.77116511
5,23.90166614
1,39.31802402
7,63.74374862
4,54.04141112
5,80.3927078
6,20.46953227
7,62.23219402
1,93.9072722
0,59.02079621
7,0.006768919
6,77.76856155
7,88.17235737
0,45.94631988
4,26.55639437
3,19.47297454
6,69.13085778
0,53.02162601
0,36.42796633
2,92.37168878
1,80.60383865
0,41.5155192
3,39.07339722
4,87.00265796
2,70.81674648
5,79.52427005
7,80.47617765
5,23.32766848
7,74.41919519
1,99.46839066
7,70.2948453
0,40.44798394
7,87.89933447
0,44.91365764
5,92.1853654
3,60.76861032
5,92.16826247
3,5.844247261
3,68.87086388
2,56.31514778
2,35.5438073
2,90.06979532
7,30.75861295
5,51.61765844
3,32.35454194
7,52.41347462
5,92.26251615
5,7.032419398
2,30.97488641
4,22.82347931
2,37.38570424
0,91.80020265
3,47.52350758
0,97.17532506
0,69.91124718
2,51.32765319
2,11.72203035
7,73.17599591
0,58.06394871
0,98.75339996
7,49.28651193
5,13.05973687
3,28.36149003
7,32.2978179
7,98.35931481
3,29.7578994
0,93.80678317
7,38.18531901
0,38.68988246
3,89.0955475
0,41.98150796
0,66.08825915
0,82.78836576
0,21.80091321
0,49.28651193
0,67.16680562
3,34.10784442
6,31.36830176
6,45.16626978
7,3.027341461
5,98.86426475
1,94.06597749
2,34.55230954
5,87.3464244
5,82.95496038
6,43.7908813
5,83.33665428
5,29.42980208
2,96.72437097
5,78.83713773
3,89.34879347
3,33.65244897
